word,babylm_freq,babylm_log_freq
bran,230,5.442417710521793
brando,81,4.406719247264253
brass,1507,7.318539548567902
brasses,27,3.332204510175204
bravery,502,6.220590170099739
brazilians,51,3.9512437185814275
breadth,309,5.736572297479192
breakdown,590,6.3818160174060985
breakdowns,21,3.091042453358316
breaker,250,5.5254529391317835
breakers,283,5.648974238161206
breakout,57,4.060443010546419
breakwater,67,4.219507705176107
breakwaters,10,2.3978952727983707
breath,5916,8.685584842676693
breccias,6,1.9459101490553132
breckland,18,2.9444389791664403
breeches,166,5.117993812416755
breeders,64,4.174387269895637
brent,502,6.220590170099739
brer,91,4.5217885770490405
brethren,466,6.1463292576688975
brevity,25,3.258096538021482
breweries,43,3.784189633918261
brewers,76,4.343805421853684
briatore,6,1.9459101490553132
brick,2645,7.880804344674901
brickbats,4,1.6094379124341003
bricklayers,10,2.3978952727983707
bricklaying,7,2.0794415416798357
bricks,2932,7.983781068977451
brickworks,8,2.1972245773362196
bride,1501,7.31455283232408
bridleway,3,1.3862943611198906
bridleways,10,2.3978952727983707
briefings,19,2.995732273553991
briefly,2308,7.744569809354496
brigadier,193,5.267858159063328
brigands,113,4.736198448394496
brigs,20,3.044522437723423
brilliance,81,4.406719247264253
brimstone,80,4.394449154672439
britches,37,3.6375861597263857
britons,175,5.170483995038151
britt,115,4.7535901911063645
broadbent,40,3.713572066704308
broadcasters,58,4.07753744390572
broads,56,4.04305126783455
broadsheets,13,2.6390573296152584
broadwood,312,5.746203190540153
brochures,88,4.48863636973214
brock,264,5.579729825986222
brokerage,40,3.713572066704308
bromeliads,11,2.4849066497880004
bromides,17,2.8903717578961645
bronchitis,66,4.204692619390966
brothels,36,3.6109179126442243
brothers,5359,8.586719254064848
brownies,479,6.173786103901937
browsers,92,4.532599493153256
bruckman,24,3.2188758248682006
bruges,51,3.9512437185814275
bruins,247,5.5134287461649825
brutality,132,4.890349128221754
bryozoans,22,3.1354942159291497
buckwheat,85,4.454347296253507
buddhism,327,5.793013608384144
buddhists,130,4.875197323201151
buggies,55,4.02535169073515
buglers,11,2.4849066497880004
buicks,6,1.9459101490553132
builders,455,6.1224928095143865
buildings,3334,8.112227958349724
bulgarian,275,5.62040086571715
bulgarians,26,3.295836866004329
bulgars,31,3.4657359027997265
bulimia,40,3.713572066704308
bulkheads,35,3.58351893845611
bulldozers,42,3.7612001156935624
bullet,1990,7.596392304064196
bullets,1315,7.182352111885263
bullwinkle,39,3.6888794541139363
bulrushes,23,3.1780538303479458
bumblebees,93,4.543294782270004
bumper,1358,7.214504414151143
bungalows,77,4.356708826689592
buns,613,6.419994928147142
buntings,6,1.9459101490553132
bureaucracies,5,1.791759469228055
bureaucracy,105,4.663439094112067
bureaucrat,28,3.367295829986474
bureaucrats,27,3.332204510175204
burger,823,6.714170529909472
burgess,181,5.204006687076795
burghers,110,4.709530201312334
burglaries,57,4.060443010546419
burglary,189,5.247024072160486
burgundians,15,2.772588722239781
burial,860,6.7580945044277305
burials,114,4.74493212836325
burlison,6,1.9459101490553132
burnage,54,4.007333185232471
businesses,843,6.738152494595957
businessman,1244,7.126890808898808
businessmen,134,4.90527477843843
buster,993,6.901737206656574
butane,27,3.332204510175204
butchery,43,3.784189633918261
butlers,17,2.8903717578961645
buttocks,87,4.477336814478207
buyer,315,5.755742213586912
buyers,199,5.298317366548036
buzzards,36,3.6109179126442243
bylaws,15,2.772588722239781
bystanders,86,4.465908118654584
byways,21,3.091042453358316
byzantines,61,4.127134385045092
cabarets,16,2.833213344056216
cabinets,131,4.882801922586371
caboose,137,4.927253685157205
cad,128,4.859812404361672
cadences,12,2.5649493574615367
cadets,372,5.921578419643816
cadillacs,15,2.772588722239781
cadmus,150,5.017279836814924
cadres,35,3.58351893845611
cae,39,3.6888794541139363
cafes,50,3.9318256327243257
caffeine,100,4.61512051684126
cahokia,4,1.6094379124341003
caistor,8,2.1972245773362196
cajon,21,3.091042453358316
calamities,49,3.912023005428146
calcification,6,1.9459101490553132
calcite,31,3.4657359027997265
calculation,320,5.771441123130016
calculations,405,6.0063531596017325
calculators,47,3.871201010907891
calculus,144,4.976733742420574
calder,63,4.1588830833596715
calderas,14,2.70805020110221
calf,907,6.811244378601294
calibration,32,3.4965075614664802
caliphs,52,3.970291913552122
callers,121,4.804021044733257
calligraphy,82,4.418840607796598
callousness,10,2.3978952727983707
calmness,120,4.795790545596741
calories,174,5.1647859739235145
calum,13,2.6390573296152584
calvary,46,3.8501476017100584
calvi,15,2.772588722239781
camcorder,33,3.5263605246161616
camels,521,6.257667587882639
cameo,180,5.198497031265826
cameos,38,3.6635616461296463
camera,7581,8.93353229607628
cameraman,102,4.634728988229636
cameramen,10,2.3978952727983707
camerin,1,0.6931471805599453
camilla,61,4.127134385045092
campaigners,26,3.295836866004329
campers,250,5.5254529391317835
campgrounds,17,2.8903717578961645
camphor,101,4.624972813284271
campion,28,3.367295829986474
campsites,12,2.5649493574615367
campuses,143,4.969813299576001
cams,41,3.7376696182833684
canaries,59,4.0943445622221
cancellation,90,4.51085950651685
cancellations,15,2.772588722239781
cancer,3929,8.276394704863307
candidacy,247,5.5134287461649825
candidates,878,6.778784897685177
candlesticks,70,4.2626798770413155
canids,10,2.3978952727983707
canines,48,3.8918202981106265
canister,89,4.499809670330265
cannibalism,63,4.1588830833596715
cannibals,112,4.727387818712341
canoeists,11,2.4849066497880004
canonization,33,3.5263605246161616
canons,66,4.204692619390966
cantatas,37,3.6375861597263857
canteens,42,3.7612001156935624
canyons,78,4.3694478524670215
capabilities,201,5.308267697401205
capability,198,5.293304824724492
capacities,94,4.553876891600541
capacitors,16,2.833213344056216
capacity,1225,7.111512116496157
capillaries,44,3.8066624897703196
capita,112,4.727387818712341
capitalism,227,5.429345628954441
capitalists,65,4.189654742026425
capitalization,37,3.6375861597263857
capitals,286,5.659482215759621
capsicum,3,1.3862943611198906
captives,397,5.986452005284438
captivity,387,5.961005339623274
car,59685,10.996852766017248
carbines,32,3.4965075614664802
carbohydrate,45,3.828641396489095
carbohydrates,102,4.634728988229636
carbon,1601,7.379008127628304
carburetor,45,3.828641396489095
carcinogens,13,2.6390573296152584
cardboard,559,6.327936783729195
cardiac,390,5.968707559985366
cardinals,412,6.023447592961033
cardiologists,5,1.791759469228055
cardiology,28,3.367295829986474
caregivers,11,2.4849066497880004
carelessness,217,5.384495062789089
carers,107,4.68213122712422
caretakers,17,2.8903717578961645
caricaturist,13,2.6390573296152584
caricaturists,1,0.6931471805599453
carmarthen,17,2.8903717578961645
carnage,65,4.189654742026425
carnations,56,4.04305126783455
carney,92,4.532599493153256
carnivals,22,3.1354942159291497
carnivores,100,4.61512051684126
carolines,9,2.302585092994046
carpels,6,1.9459101490553132
carpentry,57,4.060443010546419
carpi,3,1.3862943611198906
carracks,3,1.3862943611198906
carriage,3231,8.080856419640986
carriages,638,6.459904454377535
carriageway,92,4.532599493153256
carrier,839,6.733401891837359
carriers,279,5.634789603169249
carrion,103,4.6443908991413725
carrots,2209,7.700747794511798
cars,9221,9.129347212766652
carsey,18,2.9444389791664403
cartels,46,3.8501476017100584
carters,75,4.330733340286331
cartilage,95,4.564348191467836
cartography,26,3.295836866004329
cartoonist,144,4.976733742420574
cartoonists,16,2.833213344056216
cartridges,268,5.594711379601839
carvers,10,2.3978952727983707
carvings,110,4.709530201312334
casement,95,4.564348191467836
cashmere,79,4.382026634673881
casinos,51,3.9512437185814275
cassette,323,5.780743515792329
cassettes,67,4.219507705176107
cassius,42,3.7612001156935624
castleford,6,1.9459101490553132
castration,45,3.828641396489095
casualties,425,6.054439346269371
casualty,230,5.442417710521793
catacombs,54,4.007333185232471
catalyst,101,4.624972813284271
catalysts,36,3.6109179126442243
catanzaro,30,3.4339872044851463
cataracts,59,4.0943445622221
catchers,55,4.02535169073515
catechism,78,4.3694478524670215
categories,493,6.202535517187923
category,1089,6.993932975223189
caterers,35,3.58351893845611
caterpillars,507,6.230481447578482
catfish,197,5.288267030694535
cathedrals,86,4.465908118654584
catholics,380,5.942799375126701
cation,43,3.784189633918261
cattle,2066,7.633853559681768
cattlemen,36,3.6109179126442243
causality,22,3.1354942159291497
cavaliers,103,4.6443908991413725
cavities,116,4.762173934797756
cavity,248,5.517452896464707
cays,26,3.295836866004329
cds,13146,9.483948874696605
cebu,95,4.564348191467836
ceiling,1405,7.2485040723706105
ceilings,110,4.709530201312334
celebration,755,6.628041376179533
celebrations,220,5.3981627015177525
celebrities,325,5.786897381366708
celebrity,605,6.406879986069314
celeste,526,6.267200548541362
celibacy,45,3.828641396489095
cellars,104,4.653960350157523
cellos,16,2.833213344056216
cellphone,248,5.517452896464707
cellphones,28,3.367295829986474
cells,2385,7.777373602657861
celts,86,4.465908118654584
cemeteries,102,4.634728988229636
cemetery,1094,6.9985096422506015
censorship,160,5.081404364984463
cent,1602,7.3796321526095525
centaurs,27,3.332204510175204
centenary,116,4.762173934797756
centipedes,35,3.58351893845611
centralization,11,2.4849066497880004
centuries,1670,7.421177528595393
century,9549,9.164296433474776
ceos,17,2.8903717578961645
cephalopods,40,3.713572066704308
ceramics,116,4.762173934797756
cereals,119,4.787491742782046
ceremonies,581,6.366470447731438
ceremony,1920,7.560601162768557
certainty,448,6.1070228877422545
certifications,39,3.6888794541139363
certs,8,2.1972245773362196
cervix,32,3.4965075614664802
cesspools,2,1.0986122886681098
chainsaws,15,2.772588722239781
chairmanship,26,3.295836866004329
chairmanships,1,0.6931471805599453
chairmen,28,3.367295829986474
chako,2,1.0986122886681098
chalets,28,3.367295829986474
chalices,8,2.1972245773362196
challengers,34,3.5553480614894135
chalmers,119,4.787491742782046
chameleon,70,4.2626798770413155
chancellors,20,3.044522437723423
chandeliers,23,3.1780538303479458
channing,51,3.9512437185814275
chansons,7,2.0794415416798357
chantries,1,0.6931471805599453
chaplains,21,3.091042453358316
chapter,11437,9.344696424475261
chapters,375,5.929589143389895
characteristics,760,6.634633357861686
characterization,33,3.5263605246161616
chargers,78,4.3694478524670215
charioteers,2,1.0986122886681098
charisma,47,3.871201010907891
charities,220,5.3981627015177525
charity,1363,7.218176838403408
charlene,188,5.241747015059643
chassis,179,5.19295685089021
chastity,89,4.499809670330265
chattels,30,3.4339872044851463
chauvinism,6,1.9459101490553132
chavo,23,3.1780538303479458
cheapness,16,2.833213344056216
checkout,92,4.532599493153256
checkpoints,39,3.6888794541139363
cheerfulness,190,5.25227342804663
cheerleader,264,5.579729825986222
cheerleaders,116,4.762173934797756
cheeseburgers,58,4.07753744390572
chef,1351,7.20934025660291
chefs,103,4.6443908991413725
chelicerae,6,1.9459101490553132
chemicals,753,6.625392368007956
chemistry,1262,7.141245122350491
chemists,196,5.2832037287379885
chemo,90,4.51085950651685
chemotherapy,101,4.624972813284271
cherries,682,6.52649485957079
cherubim,20,3.044522437723423
cherubs,32,3.4965075614664802
chess,2220,7.7057128238944275
chestnut,336,5.820082930352362
chests,277,5.627621113690637
chicagoans,13,2.6390573296152584
chickadees,23,3.1780538303479458
chickens,1807,7.4999765409521215
chickpeas,9,2.302585092994046
chicks,715,6.573680166960646
child,35593,10.479932363309931
childbirth,149,5.0106352940962555
childcare,28,3.367295829986474
children,36474,10.504382373390987
chillies,14,2.70805020110221
chimneys,218,5.389071729816501
chimpanzees,115,4.7535901911063645
chitons,13,2.6390573296152584
chivalry,151,5.0238805208462765
chlorides,19,2.995732273553991
chloroplasts,50,3.9318256327243257
chocolates,625,6.439350371100098
choices,604,6.405228458030842
cholera,186,5.231108616854587
cholesterol,154,5.043425116919247
chordates,14,2.70805020110221
choreographers,18,2.9444389791664403
chores,242,5.493061443340548
choristers,17,2.8903717578961645
chowdhury,34,3.5553480614894135
christenings,7,2.0794415416798357
chromosomes,231,5.44673737166631
chroniclers,34,3.5553480614894135
churchmen,20,3.044522437723423
churchyards,91,4.5217885770490405
chuvash,52,3.970291913552122
cider,308,5.733341276897746
cigarettes,758,6.63200177739563
cigars,231,5.44673737166631
ciliates,6,1.9459101490553132
cimbri,11,2.4849066497880004
cinematographers,14,2.70805020110221
cinematography,95,4.564348191467836
cinna,15,2.772588722239781
circassians,18,2.9444389791664403
circuitry,32,3.4965075614664802
circulars,36,3.6109179126442243
circulation,439,6.0867747269123065
circumcision,204,5.3230099791384085
circumstance,442,6.093569770045136
circumstances,2842,7.952615111651
circus,2736,7.914617709040679
circuses,87,4.477336814478207
cirrhosis,49,3.912023005428146
citation,169,5.135798437050262
citations,42,3.7612001156935624
cities,4263,8.357962965845681
citizen,1120,7.02197642307216
citizens,1889,7.5443321080536885
citizenship,343,5.840641657373398
cityscape,5,1.791759469228055
cityscapes,1,0.6931471805599453
civics,25,3.258096538021482
civilians,491,6.198478716492308
civilisation,139,4.941642422609304
civilisations,25,3.258096538021482
civility,66,4.204692619390966
civilization,911,6.815639990074331
civilizations,175,5.170483995038151
claimants,42,3.7612001156935624
clandestine,63,4.1588830833596715
clans,259,5.560681631015528
clarence,473,6.161207321695077
clarification,116,4.762173934797756
clarifications,4,1.6094379124341003
clarinet,260,5.564520407322694
clarinets,26,3.295836866004329
clarity,122,4.812184355372417
classicism,14,2.70805020110221
classicist,7,2.0794415416798357
classics,319,5.768320995793772
classification,808,6.695798917058491
classifications,63,4.1588830833596715
classmates,284,5.652489180268651
classroom,717,6.576469569048224
classrooms,121,4.804021044733257
clause,420,6.042632833682381
clauses,100,4.61512051684126
clavicle,23,3.1780538303479458
clay,2483,7.81762544305337
clays,28,3.367295829986474
cleaners,233,5.455321115357702
cleanup,160,5.081404364984463
clearance,247,5.5134287461649825
clearances,21,3.091042453358316
clearings,38,3.6635616461296463
cleavage,53,3.9889840465642745
clemency,58,4.07753744390572
clerics,45,3.828641396489095
client,1994,7.598399329323964
clients,949,6.856461984594587
cliffs,803,6.6895992691789665
climates,198,5.293304824724492
climatology,8,2.1972245773362196
climbers,111,4.718498871295094
clinicians,15,2.772588722239781
clinics,90,4.51085950651685
clippers,135,4.912654885736052
clippings,51,3.9512437185814275
clooney,58,4.07753744390572
closeness,58,4.07753744390572
cloths,194,5.272999558563747
cloudiness,4,1.6094379124341003
clover,471,6.156978985585555
cluj,34,3.5553480614894135
cnidaria,27,3.332204510175204
cnidarians,14,2.70805020110221
coachbuilder,3,1.3862943611198906
coalition,441,6.091309882077698
coarseness,12,2.5649493574615367
coasters,75,4.330733340286331
coastline,197,5.288267030694535
coastlines,25,3.258096538021482
coatings,11,2.4849066497880004
cob,351,5.863631175598097
cobras,74,4.31748811353631
cobs,24,3.2188758248682006
cobwebs,110,4.709530201312334
cocaine,411,6.021023349349527
cockroaches,138,4.9344739331306915
cocktails,102,4.634728988229636
cocoa,828,6.720220155135295
coconut,393,5.976350909297934
coconuts,95,4.564348191467836
codification,10,2.3978952727983707
