word1,word2,freq_w1_w2,freq_w2_w1,pos1,pos2,example_sentence
accepted,popular,0,1,ADJ,VERB,"Although the bikini was popular and accepted in society since the 1960s, the one-piece swimsuit still remains a popular option on beaches."
accepted,signed,0,1,VERB,VERB,"Okay, so once it's signed and accepted, the client, does their part of the bargain, i.e. pays their premiums, then there's no way we can decide to opt out of the contract,"
acceptive,efficient,1,0,ADJ,ADJ,This structure will also show that our members' contributions are spent in an acceptive and efficient manner.
accepts,answers,1,0,VERB,NOUN,[CHI accepts and answers.]
accepts,structures,1,0,VERB,NOUN,[which Glo accepts and structures]
access,develop,2,0,VERB,VERB,This means the source code is openly available for anyone to access and develop.
access,facilities,0,1,NOUN,NOUN,"Other societal causes of maternal deaths include the absence of professionals, inadequate resources, early marriages, poverty in remote rural areas, and a lack of facilities and access."
access,land,0,1,NOUN,NOUN,"Likewise obviously for land and access, because we will need to know that for the survey work involved."
access,maintenance,1,0,NOUN,NOUN,You won't be granted a divorce until a period of a year has elapsed and during that period you'll have to work out access and maintenance for the children.
access,transport,1,0,NOUN,NOUN,This process has been developed as a means to utilize coal resources that are otherwise difficult to access and transport.
accessibility,inclusivity,0,1,NOUN,NOUN,"Additionally, they seek benefactors to provide support, ensuring that every player has the opportunity to experience and enjoy the sport of ice hockey, emphasizing inclusivity and accessibility."
accessibility,opportunities,1,0,NOUN,NOUN,She promotes accessibility and opportunities for disabled women while raising awareness about their unique challenges and needs.
accessible,easy,0,1,ADJ,ADJ,"Now, social media makes content creation easy and accessible."
accessories,watches,1,0,NOUN,NOUN,The House of Biagiotti (based on Via dei Condotti in Rome) is now listed among the largest fashion houses in Italy with an expansion of products including accessories and watches.
accident,incident,0,1,NOUN,NOUN,"The fruit seemed to the boys the last souvenir of that memorable day, so crowded with incident and accident."
accident,sickness,0,1,NOUN,NOUN,"Permanent Health Insurance, that's not sickness and accident, which would normally be one or two year contract."
accidental,essential,0,1,ADJ,ADJ,"Really this is not er a new division, this is just oral distinction of essential and accidental properties."
accidental,fragmentary,1,0,ADJ,ADJ,Mention of them is accidental and fragmentary; not systematic.
accidental,isolated,0,1,ADJ,ADJ,"He loved better than simple work the precarious excitement of prospecting--an occupation which, except in isolated and accidental instances, cannot be pursued to any good save with the aid of science and capital."
accidental,unpredictable,1,0,ADJ,ADJ,Then I let out many accidental and unpredictable events that have led you and me to that airport.
accidentally,printing,0,2,VERB,ADV,It'll go off when we're printing and accidentally !
accidents,incidents,1,0,NOUN,NOUN,"See also: List of space disasters, List of accidents and incidents on commercial airliners, Incidents in Aviation"
accidents,injuries,1,0,NOUN,NOUN,"Old age pensions, compensation for accidents and injuries at work, free education for all children, the National Health Service, legislation regarding unfair dismissal and the nationwide public transport."
accidents,problems,0,2,NOUN,NOUN,Cause problems and accidents out here.
acclaimed,repeated,1,0,VERB,VERB,"Every number was acclaimed and repeated, and the suite became an instant hit."
acclamation,enthusiasm,1,0,NOUN,NOUN,"It was received with acclamation and enthusiasm, both by critics and the public."
acclamations,cheers,0,1,NOUN,NOUN,"Finally she quoted some words from Tennyson, aptly and splendidly chosen, and when Sir John's voice ceased the entire hall rose up in a body and cheers and acclamations ascended to the roof."
accommodating,handy,0,1,ADJ,ADJ,"""Nonsense, Darry, I happen to be handy and accommodating, and they don't want to turn the fellow down on account of his 'pull.'"
accommodation,assimilation,0,2,NOUN,NOUN,Piaget thought that adaptation has two parts: assimilation and accommodation.
accommodation,food,0,1,NOUN,NOUN,Some scholarships may include money for other things such as food and accommodation.
accommodation,negotiation,0,1,NOUN,NOUN,"Negotiation and accommodation, rather than success on the battlefield, ultimately brought an end to the war."
accommodation,offices,0,1,NOUN,NOUN,These buildings often contain offices and accommodation for staff.
accommodation,telephones,0,1,NOUN,NOUN,"Considering we're paying for personnel on top of it and, and all the other things like telephones and accommodation."
accommodation,tourism,1,0,NOUN,NOUN,"It divides the city into sectors with different purposes, including accommodation and tourism."
accommodations,protection,1,0,NOUN,NOUN,He constructed a port; he built warehouses; he provided accommodations and protection for merchants and artisans.
accompaniment,violin,0,1,NOUN,NOUN,"He composed a group of sonatas for violin and accompaniment called the ""Rosary Sonatas""."
accompanying,pouring,0,1,VERB,VERB,[Peter imitates Patsy's pouring and accompanying sound]
accomplished,amiable,0,3,ADJ,ADJ,"He caught the infection, and a few days terminated the existence of this amiable and accomplished youth."
accomplished,beautiful,0,1,ADJ,ADJ,"Sandrembi, the elder, was beautiful and accomplished but not nicely dressed up."
accomplished,brave,0,1,ADJ,VERB,"All these were being formed into the Confederate army of the Mississippi, with General Johnston in supreme command, and with the brave and accomplished Beauregard as second."
accomplished,charming,0,1,ADJ,ADJ,You must wish such charming and accomplished girls to settle well.
accomplished,daring,0,1,ADJ,ADJ,With this pet she soon became a daring and accomplished horsewoman.
accomplished,done,1,2,VERB,VERB,"Come, come, do not stand here dreaming about lost elephants; there is much to be accomplished and done."""
accomplished,good,0,2,ADJ,ADJ,"She develops into a good and accomplished woman, and has gained too much love and devotion to be a sufferer by the surrender of her estates."
accomplished,lovely,0,3,ADJ,ADJ,"Know that she was once a close friend of mine, a lovely and accomplished young lady, a model of comeliness and perfect grace."
accomplished,proud,0,1,ADJ,VERB,I want to assure you my people were once proud and accomplished.
accomplished,recognized,1,0,ADJ,VERB,A professor is an accomplished and recognized academic.
accomplished,superior,1,0,ADJ,ADJ,It had become a personal matter with her that Bobby was drawing a higher salary than her own accomplished and superior child.
accomplished,thoroughbred,0,1,ADJ,ADJ,"He attacked towns, carried off treasure, captured merchant-vessels,--and in fact showed himself to be a thoroughbred and accomplished pirate of the first class."
accomplishments,beauty,0,2,NOUN,NOUN,"The term ""Thoibi"" means perfection or completion of beauty and accomplishments."
accomplishments,loyalty,0,1,NOUN,NOUN,He completely re-made the feudal system to disregard people’s ethnicity and instead based it on loyalty and accomplishments.
accomplishments,manners,0,1,NOUN,NOUN,Full details of manners and accomplishments.
accountability,efficiency,1,0,NOUN,NOUN,This has been because of an increased need for accountability and efficiency for the spending of public money.
accountability,responsibility,3,0,NOUN,NOUN,"You taught me about accountability and responsibility, honesty."
accountability,transparency,1,1,NOUN,NOUN,They were to support corporate restructuring and improving accountability and transparency of management through efficient monitoring.
accountancy,business,0,2,NOUN,NOUN,"On the advice of Thomas Davies, the Chief Constable, he first took a course in business and accountancy."
accountants,clerks,0,1,NOUN,NOUN,"In the course of a few weeks General Maury was made commander of the Department of the Gulf, with headquarters at Mobile, where we saw service as clerks and accountants."
accounting,finance,1,0,NOUN,NOUN,He also holds masters degree in accounting and finance in Ahmadu Bello University.
accounting,macroeconomics,0,1,NOUN,NOUN,"In macroeconomics and accounting, a good is contrasted with a service."
accounting,mathematics,1,0,NOUN,NOUN,In accounting and mathematics:
accounting,science,1,0,NOUN,NOUN,Negative numbers are used in accounting and science.
accounts,bookkeeping,1,0,NOUN,VERB,"Listen, I was thinking, I'm pretty good with accounts and bookkeeping."
accounts,clients,1,0,NOUN,NOUN,The relationship between accounts and clients are on accounts and .
accouterments,arms,0,1,NOUN,NOUN,After strolling through the camp the visitors went to look on at the distribution of arms and accouterments to a hundred freshly arrived natives.
accouterments,clothes,0,2,NOUN,NOUN,On the other side were racks and hooks for clothes and accouterments.
accoutred,armed,0,2,ADJ,ADJ,"Spying through a loophole of the shutter of my window I saw that the space in front of the château was thronged with horsemen, in number full sixty, all armed and accoutred."
accoutrements,spurs,0,1,NOUN,NOUN,The tramp of hoofs became louder and the jingle of spurs and accoutrements fell upon their ears.
accredited,integrated,1,0,VERB,VERB,The Philippine Institute of Chemical Engineers (PIChE) is the only Professional Regulation Commission accredited and integrated professional organization for chemical engineers in the Philippines.
accuracy,coolness,0,1,NOUN,NOUN,He remained unflinchingly in this dangerous position and gave his s with coolness and accuracy under a heavy fire.
accuracy,cost,0,1,NOUN,NOUN,but there's there's erm th there's a pay-off between cost and accuracy and that's the thing isn't there.
accuracy,distance,1,1,NOUN,NOUN,Modern fishing reels are designed to help in casting for distance and accuracy.
accuracy,efficiency,0,1,NOUN,NOUN,"Under his guidance and direction, this Force has developed a high degree of efficiency and accuracy and brought about, in great measure, a critical reduction in the supplies and reinforcements needed by the enemy."
accuracy,precision,1,0,NOUN,NOUN,"In a catastrophe like a nuclear accident, even small errors in accuracy and precision can lead to very harmful consequences."
accuracy,range,1,0,NOUN,NOUN,"Well, increasing the rifle's air pressure improves accuracy and range, but it'll definitely kill anything without armor plating."
accuracy,specificity,1,0,NOUN,NOUN,It represents 20th-century Turkish pronunciation with a high degree of accuracy and specificity.
accuracy,speed,1,0,NOUN,NOUN,Shooting is a competitive sport involving tests of accuracy and speed.
accurate,authoritative,0,1,ADJ,ADJ,His work is still cited today (2007) as authoritative and accurate.
accurate,clever,0,1,ADJ,ADJ,"The illustrations have really artistic value; thoroughly well done, with a pleasing combination of the conventional in form and light and shade, they are also clever and accurate in drawing."
accurate,comprehensive,0,1,ADJ,ADJ,"His knowledge of railroad law as of other departments of jurisprudence was comprehensive and accurate, and he stands today as one of the foremost representatives of the legal interests of California."
accurate,correct,1,0,ADJ,ADJ,This is especially important in witness testimony where the observations and accounts of the witness are usually expected to be accurate and correct.
